KEGG	OTHERID	OTHERTYPE
C13106	CHEBI:31642	CHEBI
C13110	CHEBI:32062	CHEBI
C13129	CHEBI:32170	CHEBI
C13140	CHEBI:31344	CHEBI
C13154	CHEBI:31459	CHEBI
C13167	CHEBI:31487	CHEBI
C13168	CHEBI:31490	CHEBI
C13173	CHEBI:32109	CHEBI
C13189	CHEBI:31338	CHEBI
C13192	CHEBI:32036	CHEBI
C13194	CHEBI:31346	CHEBI
C13198	CHEBI:32030	CHEBI
C13199	CHEBI:32149	CHEBI
C13240	CHEBI:31565	CHEBI
C13240	CHEBI:35702	CHEBI
C13244	CHEBI:31225	CHEBI
C13297	CHEBI:31649	CHEBI
C13309	CHEBI:31087	CHEBI
C13334	CHEBI:32020	CHEBI
C13334	CHEBI:71260	CHEBI
C13355	CHEBI:31223	CHEBI
C13355	CHEBI:47943	CHEBI
C13373	CHEBI:32305	CHEBI
C13373	CHEBI:49957	CHEBI
C13376	CHEBI:31377	CHEBI
C13377	CHEBI:31823	CHEBI
C13391	CHEBI:31195	CHEBI
C13391	CHEBI:33130	CHEBI
C13392	CHEBI:31249	CHEBI
C13409	CHEBI:32234	CHEBI
C13410	CHEBI:32253	CHEBI
C13415	CHEBI:53497	CHEBI
C13422	CHEBI:31676	CHEBI
C13425	CHEBI:31116	CHEBI
C13427	CHEBI:32076	CHEBI
C13431	CHEBI:31146	CHEBI
C13431	CHEBI:35306	CHEBI
C13433	CHEBI:31155	CHEBI
C13433	CHEBI:35305	CHEBI
C13440	CHEBI:34613	CHEBI
C13444	CHEBI:77006	CHEBI
C13452	CHEBI:75211	CHEBI
C13453	CHEBI:32304	CHEBI
C13455	CHEBI:31157	CHEBI
C13482	CHEBI:31997	CHEBI
C13493	CHEBI:34927	CHEBI
C13493	CHEBI:46859	CHEBI
C13503	CHEBI:9505	CHEBI
C13515	CHEBI:32108	CHEBI
C13524	CHEBI:34932	CHEBI
C13540	CHEBI:34912	CHEBI
C13550	CHEBI:34310	CHEBI
C13553	CHEBI:34650	CHEBI
C13556	CHEBI:34855	CHEBI
C13556	CHEBI:35433	CHEBI
C13558	CHEBI:34683	CHEBI
C13563	CHEBI:26710	CHEBI
C13569	CHEBI:34638	CHEBI
C13591	CHEBI:34845	CHEBI
C13620	CHEBI:32196	CHEBI
C13620	CHEBI:33217	CHEBI
C13621	CHEBI:32257	CHEBI
C13621	CHEBI:33218	CHEBI
C13622	CHEBI:31478	CHEBI
C13623	CHEBI:31863	CHEBI
C13623	CHEBI:33220	CHEBI
C13624	CHEBI:31295	CHEBI
C13624	CHEBI:33216	CHEBI
C13626	CHEBI:31133	CHEBI
C13629	CHEBI:31035	CHEBI
C13630	CHEBI:34480	CHEBI
C13631	CHEBI:31066	CHEBI
C13631	CHEBI:33613	CHEBI
C13632	CHEBI:31122	CHEBI
C13632	CHEBI:36028	CHEBI
C13635	CHEBI:31127	CHEBI
C13635	CHEBI:35164	CHEBI
C13636	CHEBI:31128	CHEBI
C13637	CHEBI:31126	CHEBI
C13637	CHEBI:49584	CHEBI
C13638	CHEBI:31042	CHEBI
C13645	CHEBI:31673	CHEBI
C13645	CHEBI:47266	CHEBI
C13650	CHEBI:34665	CHEBI
C13652	CHEBI:34535	CHEBI
C13662	CHEBI:34543	CHEBI
C13665	CHEBI:31085	CHEBI
C13666	CHEBI:32269	CHEBI
C13671	CHEBI:42549	CHEBI
C13681	CHEBI:35095	CHEBI
C13683	CHEBI:34792	CHEBI
C13690	CHEBI:34728	CHEBI
C13690	CHEBI:37946	CHEBI
C13695	CHEBI:35050	CHEBI
C13697	CHEBI:34756	CHEBI
C13699	CHEBI:34507	CHEBI
C13700	CHEBI:34648	CHEBI
C13704	CHEBI:34991	CHEBI
C13706	CHEBI:34663	CHEBI
C13708	CHEBI:34795	CHEBI
C13709	CHEBI:73282	CHEBI
C13712	CHEBI:34347	CHEBI
C13718	CHEBI:34696	CHEBI
C13719	CHEBI:34892	CHEBI
C13721	CHEBI:34659	CHEBI
C13723	CHEBI:34674	CHEBI
C13728	CHEBI:34385	CHEBI
C13732	CHEBI:34727	CHEBI
C13733	CHEBI:34019	CHEBI
C13734	CHEBI:34257	CHEBI
C13736	CHEBI:34832	CHEBI
C13740	CHEBI:35056	CHEBI
C13741	CHEBI:35066	CHEBI
C13741	CHEBI:40532	CHEBI
C13742	CHEBI:34527	CHEBI
C13747	CHEBI:34067	CHEBI
C13749	CHEBI:34988	CHEBI
C13756	CHEBI:34691	CHEBI
C13756	CHEBI:52019	CHEBI
C13757	CHEBI:34970	CHEBI
C13759	CHEBI:34753	CHEBI
C13763	CHEBI:34673	CHEBI
C13768	CHEBI:37943	CHEBI
C13793	CHEBI:34329	CHEBI
C13798	CHEBI:34491	CHEBI
C13802	CHEBI:34939	CHEBI
C13807	CHEBI:34821	CHEBI
C13808	CHEBI:34820	CHEBI
C13809	CHEBI:34505	CHEBI
C13810	CHEBI:34642	CHEBI
C13812	CHEBI:34643	CHEBI
C13813	CHEBI:34644	CHEBI
C13814	CHEBI:34645	CHEBI
C13815	CHEBI:35009	CHEBI
C13816	CHEBI:34005	CHEBI
C13817	CHEBI:64108	CHEBI
C13826	CHEBI:68584	CHEBI
C13827	CHEBI:34628	CHEBI
C13827	CHEBI:35255	CHEBI
C13828	CHEBI:34488	CHEBI
C13831	CHEBI:34726	CHEBI
C13832	CHEBI:34446	CHEBI
C13834	CHEBI:35025	CHEBI
C13834	CHEBI:35998	CHEBI
C13838	CHEBI:34811	CHEBI
C13843	CHEBI:76953	CHEBI
C13846	CHEBI:34900	CHEBI
C13854	CHEBI:34075	CHEBI
C13856	CHEBI:34261	CHEBI
C13856	CHEBI:52392	CHEBI
C13857	CHEBI:34071	CHEBI
C13858	CHEBI:34117	CHEBI
C13858	CHEBI:74001	CHEBI
C13859	CHEBI:34115	CHEBI
C13860	CHEBI:34116	CHEBI
C13863	CHEBI:34227	CHEBI
C13875	CHEBI:73001	CHEBI
C13877	CHEBI:73124	CHEBI
C13880	CHEBI:34086	CHEBI
C13881	CHEBI:34552	CHEBI
C13881	CHEBI:37136	CHEBI
C13883	CHEBI:73234	CHEBI
C13884	CHEBI:34982	CHEBI
C13884	CHEBI:35104	CHEBI
C13888	CHEBI:73215	CHEBI
C13889	CHEBI:34078	CHEBI
C13890	CHEBI:34087	CHEBI
C13895	CHEBI:34110	CHEBI
C13910	CHEBI:35045	CHEBI
C13932	CHEBI:34956	CHEBI
C13947	CHEBI:34295	CHEBI
C13963	CHEBI:34848	CHEBI
C13967	CHEBI:34609	CHEBI
C13968	CHEBI:34614	CHEBI
C13973	CHEBI:34836	CHEBI
C13976	CHEBI:34612	CHEBI
C13978	CHEBI:34993	CHEBI
C13980	CHEBI:34789	CHEBI
C13993	CHEBI:59936	CHEBI
C14007	CHEBI:34617	CHEBI
C14010	CHEBI:34978	CHEBI
C14015	CHEBI:34720	CHEBI
C14021	CHEBI:35017	CHEBI
C14029	CHEBI:35030	CHEBI
C14034	CHEBI:8232	CHEBI
C14039	CHEBI:34031	CHEBI
C14040	CHEBI:34104	CHEBI
C14044	CHEBI:34596	CHEBI
C14045	CHEBI:34597	CHEBI
C14053	CHEBI:34502	CHEBI
C14054	CHEBI:34704	CHEBI
C14055	CHEBI:34706	CHEBI
C14077	CHEBI:34921	CHEBI
C14078	CHEBI:34653	CHEBI
C14079	CHEBI:33992	CHEBI
C14082	CHEBI:34094	CHEBI
C14082	CHEBI:50717	CHEBI
C14084	CHEBI:34051	CHEBI
C14084	CHEBI:38136	CHEBI
C14087	CHEBI:34343	CHEBI
C14088	CHEBI:20141	CHEBI
C14089	CHEBI:34092	CHEBI
C14089	CHEBI:38137	CHEBI
C14090	CHEBI:34095	CHEBI
C14090	CHEBI:52367	CHEBI
C14091	CHEBI:34096	CHEBI
C14091	CHEBI:36466	CHEBI
C14096	CHEBI:34334	CHEBI
C14097	CHEBI:34290	CHEBI
C14098	CHEBI:34296	CHEBI
C14098	CHEBI:50720	CHEBI
C14099	CHEBI:34298	CHEBI
C14099	CHEBI:52368	CHEBI
C14100	CHEBI:34404	CHEBI
C14101	CHEBI:34299	CHEBI
C14101	CHEBI:36106	CHEBI
C14103	CHEBI:20450	CHEBI
C14108	CHEBI:34426	CHEBI
C14109	CHEBI:20415	CHEBI
C14111	CHEBI:34447	CHEBI
C14114	CHEBI:35008	CHEBI
C14120	CHEBI:34300	CHEBI
C14132	CHEBI:34432	CHEBI
C14136	CHEBI:34025	CHEBI
C14138	CHEBI:34303	CHEBI
C14142	CHEBI:35097	CHEBI
C14143	CHEBI:34528	CHEBI
C14146	CHEBI:35063	CHEBI
C14147	CHEBI:34661	CHEBI
C14147	CHEBI:30260	CHEBI
C14149	CHEBI:34868	CHEBI
C14150	CHEBI:34660	CHEBI
C14151	CHEBI:35080	CHEBI
C14151	CHEBI:47772	CHEBI
C14152	CHEBI:35069	CHEBI
C14152	CHEBI:47771	CHEBI
C14153	CHEBI:35062	CHEBI
C14154	CHEBI:35070	CHEBI
C14155	CHEBI:35082	CHEBI
C14156	CHEBI:35081	CHEBI
C14163	CHEBI:34918	CHEBI
C14165	CHEBI:34847	CHEBI
C14168	CHEBI:34327	CHEBI
C14175	CHEBI:34698	CHEBI
C14176	CHEBI:34623	CHEBI
C14177	CHEBI:16585	CHEBI
C14178	CHEBI:18039	CHEBI
C14179	CHEBI:34987	CHEBI
C14179	CHEBI:50519	CHEBI
C14180	CHEBI:34963	CHEBI
C14180	CHEBI:48926	CHEBI
C14184	CHEBI:34852	CHEBI
C14185	CHEBI:34785	CHEBI
C14186	CHEBI:34934	CHEBI
C14191	CHEBI:34267	CHEBI
C14192	CHEBI:34248	CHEBI
C14194	CHEBI:34318	CHEBI
C14194	CHEBI:35434	CHEBI
C14196	CHEBI:34223	CHEBI
C14199	CHEBI:34206	CHEBI
C14200	CHEBI:34444	CHEBI
C14201	CHEBI:34202	CHEBI
C14202	CHEBI:34203	CHEBI
C14208	CHEBI:34933	CHEBI
C14209	CHEBI:34424	CHEBI
C14209	CHEBI:62845	CHEBI
C14214	CHEBI:34687	CHEBI
C14216	CHEBI:34372	CHEBI
C14217	CHEBI:34065	CHEBI
C14218	CHEBI:34901	CHEBI
C14218	CHEBI:44630	CHEBI
C14219	CHEBI:34271	CHEBI
C14219	CHEBI:47083	CHEBI
C14221	CHEBI:34471	CHEBI
C14222	CHEBI:34639	CHEBI
C14222	CHEBI:51687	CHEBI
C14224	CHEBI:34422	CHEBI
C14228	CHEBI:38746	CHEBI
C14233	CHEBI:34368	CHEBI
C14235	CHEBI:35033	CHEBI
C14240	CHEBI:34675	CHEBI
C14241	CHEBI:34361	CHEBI
C14242	CHEBI:34859	CHEBI
C14244	CHEBI:34380	CHEBI
C14246	CHEBI:34232	CHEBI
C14247	CHEBI:34204	CHEBI
C14248	CHEBI:34364	CHEBI
C14251	CHEBI:34061	CHEBI
C14252	CHEBI:34058	CHEBI
C14255	CHEBI:34849	CHEBI
C14267	CHEBI:34250	CHEBI
C14270	CHEBI:34330	CHEBI
C14270	CHEBI:38855	CHEBI
C14272	CHEBI:34118	CHEBI
C14273	CHEBI:34056	CHEBI
C14275	CHEBI:34767	CHEBI
C14277	CHEBI:34325	CHEBI
C14279	CHEBI:34768	CHEBI
C14279	CHEBI:64631	CHEBI
C14285	CHEBI:34283	CHEBI
C14289	CHEBI:34685	CHEBI
C14290	CHEBI:34483	CHEBI
C14291	CHEBI:34611	CHEBI
C14297	CHEBI:34367	CHEBI
C14299	CHEBI:34658	CHEBI
C14299	CHEBI:38069	CHEBI
C14300	CHEBI:34680	CHEBI
C14301	CHEBI:34692	CHEBI
C14308	CHEBI:34839	CHEBI
C14309	CHEBI:34448	CHEBI
C14312	CHEBI:34937	CHEBI
C14312	CHEBI:38067	CHEBI
C14313	CHEBI:34315	CHEBI
C14313	CHEBI:50399	CHEBI
C14314	CHEBI:34358	CHEBI
C14315	CHEBI:35298	CHEBI
C14317	CHEBI:34557	CHEBI
C14317	CHEBI:51348	CHEBI
C14320	CHEBI:34565	CHEBI
C14322	CHEBI:34631	CHEBI
C14324	CHEBI:34682	CHEBI
C14325	CHEBI:34684	CHEBI
C14325	CHEBI:35299	CHEBI
C14326	CHEBI:34714	CHEBI
C14328	CHEBI:34045	CHEBI
C14328	CHEBI:35290	CHEBI
C14329	CHEBI:34052	CHEBI
C14330	CHEBI:34251	CHEBI
C14334	CHEBI:34938	CHEBI
C14335	CHEBI:34940	CHEBI
C14335	CHEBI:39106	CHEBI
C14337	CHEBI:34572	CHEBI
C14338	CHEBI:34908	CHEBI
C14342	CHEBI:34338	CHEBI
C14345	CHEBI:34579	CHEBI
C14353	CHEBI:34269	CHEBI
C14354	CHEBI:34246	CHEBI
C14355	CHEBI:34249	CHEBI
C14356	CHEBI:34326	CHEBI
C14357	CHEBI:34222	CHEBI
C14358	CHEBI:34215	CHEBI
C14359	CHEBI:34225	CHEBI
C14360	CHEBI:34205	CHEBI
C14361	CHEBI:34218	CHEBI
C14362	CHEBI:34221	CHEBI
C14363	CHEBI:34224	CHEBI
C14364	CHEBI:34233	CHEBI
C14365	CHEBI:34216	CHEBI
C14366	CHEBI:34219	CHEBI
C14367	CHEBI:34197	CHEBI
C14368	CHEBI:34666	CHEBI
C14369	CHEBI:34199	CHEBI
C14374	CHEBI:34413	CHEBI
C14387	CHEBI:34916	CHEBI
C14388	CHEBI:34911	CHEBI
C14392	CHEBI:34740	CHEBI
C14392	CHEBI:42309	CHEBI
C14394	CHEBI:34431	CHEBI
C14394	CHEBI:35227	CHEBI
C14396	CHEBI:34656	CHEBI
C14397	CHEBI:34718	CHEBI
C14399	CHEBI:34059	CHEBI
C14401	CHEBI:34237	CHEBI
C14402	CHEBI:34043	CHEBI
C14404	CHEBI:34376	CHEBI
C14408	CHEBI:34035	CHEBI
C14408	CHEBI:35289	CHEBI
C14409	CHEBI:34287	CHEBI
C14412	CHEBI:34435	CHEBI
C14414	CHEBI:34890	CHEBI
C14415	CHEBI:35015	CHEBI
C14415	CHEBI:36946	CHEBI
C14417	CHEBI:34260	CHEBI
C14418	CHEBI:34346	CHEBI
C14419	CHEBI:34239	CHEBI
C14419	CHEBI:46635	CHEBI
C14420	CHEBI:34761	CHEBI
C14421	CHEBI:34107	CHEBI
C14422	CHEBI:34873	CHEBI
C14425	CHEBI:34304	CHEBI
C14426	CHEBI:34520	CHEBI
C14427	CHEBI:34703	CHEBI
C14429	CHEBI:34917	CHEBI
C14430	CHEBI:34690	CHEBI
C14431	CHEBI:34837	CHEBI
C14433	CHEBI:34556	CHEBI
C14434	CHEBI:34733	CHEBI
C14435	CHEBI:34567	CHEBI
C14437	CHEBI:34292	CHEBI
C14439	CHEBI:35019	CHEBI
C14440	CHEBI:34064	CHEBI
C14440	CHEBI:47032	CHEBI
C14442	CHEBI:34757	CHEBI
C14445	CHEBI:35037	CHEBI
C14446	CHEBI:35038	CHEBI
C14447	CHEBI:34297	CHEBI
C14447	CHEBI:50415	CHEBI
C14448	CHEBI:34779	CHEBI
C14449	CHEBI:34737	CHEBI
C14449	CHEBI:37144	CHEBI
C14450	CHEBI:34397	CHEBI
C14450	CHEBI:20331	CHEBI
C14452	CHEBI:34856	CHEBI
C14454	CHEBI:34234	CHEBI
C14457	CHEBI:34976	CHEBI
C14458	CHEBI:34707	CHEBI
C14463	CHEBI:34008	CHEBI
C14463	CHEBI:49257	CHEBI
C14469	CHEBI:60069	CHEBI
C14470	CHEBI:34342	CHEBI
C14473	CHEBI:34023	CHEBI
C14479	CHEBI:34764	CHEBI
C14487	CHEBI:34749	CHEBI
C14494	CHEBI:34396	CHEBI
C14494	CHEBI:116915	CHEBI
C14497	CHEBI:34477	CHEBI
C14501	CHEBI:34860	CHEBI
C14502	CHEBI:34584	CHEBI
C14506	CHEBI:34630	CHEBI
C14507	CHEBI:34722	CHEBI
C14508	CHEBI:34833	CHEBI
C14510	CHEBI:34760	CHEBI
C14512	CHEBI:34570	CHEBI
C14512	CHEBI:35260	CHEBI
C14513	CHEBI:35005	CHEBI
C14514	CHEBI:34620	CHEBI
C14515	CHEBI:34607	CHEBI
C14516	CHEBI:34805	CHEBI
C14516	CHEBI:43572	CHEBI
C14518	CHEBI:34037	CHEBI
C14520	CHEBI:34632	CHEBI
C14522	CHEBI:34333	CHEBI
C14524	CHEBI:34763	CHEBI
C14527	CHEBI:34840	CHEBI
C14530	CHEBI:34288	CHEBI
C14533	CHEBI:34039	CHEBI
C14534	CHEBI:34038	CHEBI
C14534	CHEBI:38978	CHEBI
C14549	CHEBI:35035	CHEBI
C14550	CHEBI:34440	CHEBI
C14568	CHEBI:34590	CHEBI
C14569	CHEBI:34363	CHEBI
C14572	CHEBI:34276	CHEBI
C14573	CHEBI:34317	CHEBI
C14575	CHEBI:34677	CHEBI
C14579	CHEBI:35048	CHEBI
C14580	CHEBI:34801	CHEBI
C14590	CHEBI:62850	CHEBI
C14591	CHEBI:34377	CHEBI
C14592	CHEBI:21759	CHEBI
C14595	CHEBI:34843	CHEBI
C14595	CHEBI:50102	CHEBI
C14602	CHEBI:34336	CHEBI
C14605	CHEBI:34838	CHEBI
C14610	CHEBI:39431	CHEBI
C14610	CHEBI:48068	CHEBI
C14616	CHEBI:34003	CHEBI
C14626	CHEBI:34193	CHEBI
C14641	CHEBI:34634	CHEBI
C14641	CHEBI:46898	CHEBI
C14644	CHEBI:34391	CHEBI
C14654	CHEBI:34153	CHEBI
C14662	CHEBI:34007	CHEBI
C14668	CHEBI:34655	CHEBI
C14673	CHEBI:34633	CHEBI
C14674	CHEBI:34168	CHEBI
C14677	CHEBI:34073	CHEBI
C14685	CHEBI:34047	CHEBI
C14687	CHEBI:34272	CHEBI
C14687	CHEBI:46788	CHEBI
C14689	CHEBI:34700	CHEBI
C14689	CHEBI:46807	CHEBI
C14690	CHEBI:35007	CHEBI
C14690	CHEBI:49798	CHEBI
C14691	CHEBI:35026	CHEBI
C14693	CHEBI:34247	CHEBI
C14695	CHEBI:34889	CHEBI
C14695	CHEBI:44557	CHEBI
C14696	CHEBI:34109	CHEBI
C14696	CHEBI:35986	CHEBI
C14701	CHEBI:34905	CHEBI
C14702	CHEBI:34053	CHEBI
C14704	CHEBI:34874	CHEBI
C14704	CHEBI:35807	CHEBI
C14705	CHEBI:34024	CHEBI
C14707	CHEBI:34592	CHEBI
C14707	CHEBI:38682	CHEBI
C14708	CHEBI:34591	CHEBI
C14709	CHEBI:34034	CHEBI
C14710	CHEBI:46645	CHEBI
C14711	CHEBI:34887	CHEBI
C14712	CHEBI:34245	CHEBI
C14713	CHEBI:34242	CHEBI
C14715	CHEBI:34393	CHEBI
C14717	CHEBI:34159	CHEBI
C14732	CHEBI:34460	CHEBI
C14732	CHEBI:52449	CHEBI
C14733	CHEBI:34189	CHEBI
C14734	CHEBI:34192	CHEBI
C14743	CHEBI:34800	CHEBI
C14746	CHEBI:34629	CHEBI
C14748	CHEBI:34306	CHEBI
C14749	CHEBI:34185	CHEBI
C14762	CHEBI:34154	CHEBI
C14763	CHEBI:35101	CHEBI
C14765	CHEBI:34155	CHEBI
C14766	CHEBI:72842	CHEBI
C14767	CHEBI:34496	CHEBI
C14768	CHEBI:34450	CHEBI
C14769	CHEBI:34490	CHEBI
C14769	CHEBI:63972	CHEBI
C14770	CHEBI:34130	CHEBI
C14771	CHEBI:34157	CHEBI
C14772	CHEBI:34449	CHEBI
C14773	CHEBI:34489	CHEBI
C14774	CHEBI:34129	CHEBI
C14775	CHEBI:63966	CHEBI
C14776	CHEBI:34486	CHEBI
C14777	CHEBI:34146	CHEBI
C14778	CHEBI:34162	CHEBI
C14779	CHEBI:34495	CHEBI
C14780	CHEBI:34126	CHEBI
C14784	CHEBI:34048	CHEBI
C14785	CHEBI:34063	CHEBI
C14786	CHEBI:33998	CHEBI
C14789	CHEBI:34871	CHEBI
C14790	CHEBI:34098	CHEBI
C14790	CHEBI:50450	CHEBI
C14794	CHEBI:34230	CHEBI
C14795	CHEBI:34229	CHEBI
C14807	CHEBI:34151	CHEBI
C14808	CHEBI:34783	CHEBI
C14808	CHEBI:36190	CHEBI
C14809	CHEBI:35031	CHEBI
C14809	CHEBI:36203	CHEBI
C14810	CHEBI:34784	CHEBI
C14811	CHEBI:35032	CHEBI
C14812	CHEBI:34145	CHEBI
C14815	CHEBI:64095	CHEBI
C14818	CHEBI:34754	CHEBI
C14818	CHEBI:29033	CHEBI
C14819	CHEBI:34755	CHEBI
C14819	CHEBI:29034	CHEBI
C14820	CHEBI:34127	CHEBI
C14821	CHEBI:34497	CHEBI
C14822	CHEBI:34144	CHEBI
C14823	CHEBI:34487	CHEBI
C14824	CHEBI:34484	CHEBI
C14827	CHEBI:34498	CHEBI
C14828	CHEBI:72663	CHEBI
C14829	CHEBI:72665	CHEBI
C14831	CHEBI:34485	CHEBI
C14833	CHEBI:34506	CHEBI
C14856	CHEBI:34479	CHEBI
C14866	CHEBI:34621	CHEBI
C14866	CHEBI:48814	CHEBI
C14867	CHEBI:34688	CHEBI
C14872	CHEBI:35012	CHEBI
C14875	CHEBI:34961	CHEBI
C14875	CHEBI:35896	CHEBI
C14899	CHEBI:49039	CHEBI
C14909	CHEBI:63641	CHEBI
C15025	CHEBI:11060	CHEBI
C15037	CHEBI:2311	CHEBI
C15077	CHEBI:73960	CHEBI
C15122	CHEBI:74085	CHEBI
C15181	CHEBI:52289	CHEBI
C15193	CHEBI:73970	CHEBI
C15195	CHEBI:65329	CHEBI
C15221	CHEBI:35459	CHEBI
C15231	CHEBI:52497	CHEBI
C15232	CHEBI:52498	CHEBI
C15233	CHEBI:35456	CHEBI
C15235	CHEBI:74856	CHEBI
C15377	CHEBI:59714	CHEBI
C15455	CHEBI:75215	CHEBI
C15469	CHEBI:76359	CHEBI
C15470	CHEBI:77850	CHEBI
C15479	CHEBI:59276	CHEBI
C15481	CHEBI:59277	CHEBI
C15482	CHEBI:35862	CHEBI
C15488	CHEBI:14272	CHEBI
C15492	CHEBI:52075	CHEBI
C15493	CHEBI:63793	CHEBI
C15494	CHEBI:52020	CHEBI
C15495	CHEBI:52021	CHEBI
C15497	CHEBI:55458	CHEBI
C15499	CHEBI:14750	CHEBI
C15500	CHEBI:25426	CHEBI
C15505	CHEBI:52048	CHEBI
C15509	CHEBI:50118	CHEBI
C15510	CHEBI:50036	CHEBI
C15511	CHEBI:52086	CHEBI
C15512	CHEBI:52052	CHEBI
C15513	CHEBI:52051	CHEBI
C15515	CHEBI:52030	CHEBI
C15516	CHEBI:52022	CHEBI
C15517	CHEBI:52023	CHEBI
C15518	CHEBI:37640	CHEBI
C15519	CHEBI:37616	CHEBI
C15519	CHEBI:42977	CHEBI
C15520	CHEBI:37623	CHEBI
C15521	CHEBI:22318	CHEBI
C15521	CHEBI:62081	CHEBI
C15523	CHEBI:49087	CHEBI
C15524	CHEBI:50117	CHEBI
C15525	CHEBI:10836	CHEBI
C15527	CHEBI:52469	CHEBI
C15531	CHEBI:519567	CHEBI
C15532	CHEBI:49001	CHEBI
C15532	CHEBI:49002	CHEBI
C15535	CHEBI:55469	CHEBI
C15536	CHEBI:14158	CHEBI
C15537	CHEBI:15208	CHEBI
C15540	CHEBI:55410	CHEBI
C15541	CHEBI:76533	CHEBI
C15542	CHEBI:61760	CHEBI
C15543	CHEBI:12193	CHEBI
C15544	CHEBI:11936	CHEBI
C15545	CHEBI:46570	CHEBI
C15547	CHEBI:52668	CHEBI
C15553	CHEBI:61014	CHEBI
C15554	CHEBI:74125	CHEBI
C15556	CHEBI:50606	CHEBI
C15557	CHEBI:37998	CHEBI
C15558	CHEBI:55485	CHEBI
C15559	CHEBI:52031	CHEBI
C15560	CHEBI:50111	CHEBI
C15562	CHEBI:40538	CHEBI
C15566	CHEBI:49109	CHEBI
C15567	CHEBI:52047	CHEBI
C15568	CHEBI:49269	CHEBI
C15569	CHEBI:49270	CHEBI
C15570	CHEBI:48037	CHEBI
C15570	CHEBI:48039	CHEBI
C15570	CHEBI:48040	CHEBI
C15571	CHEBI:33566	CHEBI
C15580	CHEBI:52144	CHEBI
C15581	CHEBI:52142	CHEBI
C15582	CHEBI:52143	CHEBI
C15584	CHEBI:33853	CHEBI
C15587	CHEBI:26386	CHEBI
C15589	CHEBI:23086	CHEBI
C15591	CHEBI:49098	CHEBI
C15599	CHEBI:49081	CHEBI
C15605	CHEBI:55476	CHEBI
C15606	CHEBI:49252	CHEBI
C15607	CHEBI:49047	CHEBI
C15607	CHEBI:49049	CHEBI
C15610	CHEBI:17703	CHEBI
C15612	CHEBI:52070	CHEBI
C15613	CHEBI:37642	CHEBI
C15614	CHEBI:52050	CHEBI
C15615	CHEBI:12256	CHEBI
C15616	CHEBI:12257	CHEBI
C15634	CHEBI:75261	CHEBI
C15645	CHEBI:73322	CHEBI
C15646	CHEBI:73423	CHEBI
C15650	CHEBI:50604	CHEBI
C15651	CHEBI:50605	CHEBI
C15662	CHEBI:42082	CHEBI
C15666	CHEBI:41425	CHEBI
C15667	CHEBI:48000	CHEBI
C15672	CHEBI:24480	CHEBI
C15673	CHEBI:36602	CHEBI
C15676	CHEBI:48028	CHEBI
C15687	CHEBI:78661	CHEBI
C15699	CHEBI:48005	CHEBI
C15700	CHEBI:61521	CHEBI
C15740	CHEBI:64649	CHEBI
C15757	CHEBI:64650	CHEBI
C15760	CHEBI:78591	CHEBI
C15767	CHEBI:49260	CHEBI
C15769	CHEBI:63559	CHEBI
C15770	CHEBI:63558	CHEBI
C15771	CHEBI:63746	CHEBI
C15777	CHEBI:50586	CHEBI
C15795	CHEBI:72331	CHEBI
C15796	CHEBI:72330	CHEBI
C15797	CHEBI:59411	CHEBI
C15798	CHEBI:20714	CHEBI
C15799	CHEBI:20716	CHEBI
C15800	CHEBI:20710	CHEBI
C15801	CHEBI:20717	CHEBI
C15802	CHEBI:20712	CHEBI
C15808	CHEBI:50591	CHEBI
C15809	CHEBI:53647	CHEBI
C15816	CHEBI:50593	CHEBI
C15844	CHEBI:77879	CHEBI
C15850	CHEBI:55438	CHEBI
C15853	CHEBI:48007	CHEBI
C15857	CHEBI:48716	CHEBI
C15874	CHEBI:62481	CHEBI
C15881	CHEBI:35328	CHEBI
C15882	CHEBI:75406	CHEBI
C15882	CHEBI:75920	CHEBI
C15883	CHEBI:75407	CHEBI
C15884	CHEBI:64792	CHEBI
C15885	CHEBI:64793	CHEBI
C15893	CHEBI:75469	CHEBI
C15894	CHEBI:64073	CHEBI
C15926	CHEBI:53072	CHEBI
C15971	CHEBI:23757	CHEBI
C15981	CHEBI:10223	CHEBI
C15986	CHEBI:28220	CHEBI
C15988	CHEBI:49254	CHEBI
C15989	CHEBI:49253	CHEBI
C15992	CHEBI:49305	CHEBI
C15996	CHEBI:45075	CHEBI
C15998	CHEBI:49032	CHEBI
C15999	CHEBI:49031	CHEBI
C16015	CHEBI:50014	CHEBI
C16022	CHEBI:64628	CHEBI
C16025	CHEBI:75431	CHEBI
C16028	CHEBI:52026	CHEBI
C16070	CHEBI:52420	CHEBI
C16071	CHEBI:15045	CHEBI
C16079	CHEBI:65312	CHEBI
C16113	CHEBI:75441	CHEBI
C16142	CHEBI:49044	CHEBI
C16144	CHEBI:62738	CHEBI
C16145	CHEBI:62743	CHEBI
C16148	CHEBI:71690	CHEBI
C16149	CHEBI:49222	CHEBI
C16150	CHEBI:18723	CHEBI
C16154	CHEBI:47027	CHEBI
C16155	CHEBI:47028	CHEBI
C16156	CHEBI:53028	CHEBI
C16157	CHEBI:47039	CHEBI
C16159	CHEBI:49075	CHEBI
C16162	CHEBI:51985	CHEBI
C16163	CHEBI:63545	CHEBI
C16165	CHEBI:63539	CHEBI
C16166	CHEBI:63541	CHEBI
C16168	CHEBI:63540	CHEBI
